Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Remarks
,dnstwist_dns_active,http://sbi.rank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.bamk.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.1bank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.ibank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.dark.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.dank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.lbank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://sbi.nank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.bank-in.com,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbi.bonk.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://sbilif.co.in,sbilife.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://sblife.co.in,sbilife.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://sbil.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sbib.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sbic.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sbit.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://wbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sfi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sci.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://cbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sba.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sby.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sibi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sdl.co.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,03-05-2026,,cse_match_score=0.842105;source_file=dnstwist
,dnstwist_dns_active,http://scli.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.842105;source_file=dnstwist
,dnstwist_dns_active,http://slbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sdi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbl.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sdbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sbgi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://asbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sgbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://shbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://snbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://svbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sbbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://ssbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://shi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://ybi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://abi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sgi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://ebi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://svi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://dbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbo.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbu.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://xbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://zbi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sib.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://bsi.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbi.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://sbe.co.in,sbi.co.in,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbicards.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://sbacard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sricard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbicare.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://scicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbicarf.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sdicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sabicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://sbcard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://bicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sbicar.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sbicad.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sbiard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sbbicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://sbicaard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://sbicarrd.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://sbiccard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://sbiicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://abicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbicaed.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbicatd.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbicsrd.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbivard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://shicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://ebicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://s.bicard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://sbicrad.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sibcard.com,sbicard.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://sbimfg.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://sbimn.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbamf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbimb.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://srimf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://scimf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbimg.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://bimf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.941176;source_file=dnstwist
,dnstwist_dns_active,http://sbmf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.941176;source_file=dnstwist
,dnstwist_dns_active,http://sbif.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.941176;source_file=dnstwist
,dnstwist_dns_active,http://sbim.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.941176;source_file=dnstwist
,dnstwist_dns_active,http://simf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.941176;source_file=dnstwist
,dnstwist_dns_active,http://sbimt.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://shimf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://abimf.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbimc.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbifm.com,sbimf.com,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://sbisecuri.ties.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
